datetime,S01_E_004,S01_E_053,S01_E_054,S01_E_055,S01_E_051,S01_E_052,S02_E_246,S02_E_249,S02_E_247,S02_E_250,S02_E_248,S02_E_251,S02_E_252,S02_E_253,S02_E_254,S02_E_255,S01_E_021,S01_E_022,F26_E_259,F28_E_262,F25_E_256,F25_E_257,F26_E_258,F26_E_261,F28_E_264,F26_E_260,F28_E_263,S01_E_057,S02_E_015,S02_E_016,F16_E_154,F16_E_155,F17_E_169,F17_E_170,F16_E_150,F16_E_156,F16_E_157,F16_E_158,F17_E_165,F17_E_171,F17_E_172,F17_E_173,F16_E_144,F16_E_147,F16_E_149,F17_E_159,F17_E_162,F17_E_164,F16_E_148,F17_E_163,F16_E_145,F16_E_146,F17_E_160,F17_E_161,F16_E_151,F16_E_152,F16_E_153,F17_E_166,F17_E_167,F17_E_168,S01_E_001,S01_E_002,S01_E_003,S02_E_005,S02_E_006,S02_E_007,S02_E_008,S01_E_049,S01_E_050,S01_E_058,S01_E_041,S01_E_048,S01_E_056,S01_E_059,S01_E_060,S01_E_061,S01_E_062,S01_E_027,S01_E_028,S01_E_063,S01_E_064,S01_E_065,S01_E_066,S01_E_067,S01_E_068,F01_E_073,F02_E_078,F03_E_083,F04_E_088,F05_E_093,F06_E_098,F07_E_103,F08_E_108,F09_E_113,F10_E_118,F11_E_123,F12_E_128,F13_E_133,F14_E_138,F15_E_143,F18_E_178,F19_E_183,F20_E_188,F21_E_193,F22_E_198,F23_E_203,F24_E_208,F25_E_213,F26_E_218,F28_E_223,S01_E_042,S03_E_035,F00_E_044,F00_E_069,F00_E_070,F01_E_036,F01_E_037,F01_E_040,F01_E_072,F02_E_076,F02_E_077,F03_E_081,F03_E_082,F04_E_086,F04_E_087,F05_E_091,F05_E_092,F06_E_096,F06_E_097,F07_E_101,F07_E_102,F08_E_106,F08_E_107,F09_E_111,F09_E_112,F10_E_116,F10_E_117,F11_E_121,F11_E_122,F12_E_126,F12_E_127,F13_E_131,F13_E_132,F14_E_136,F14_E_137,F15_E_141,F15_E_142,F18_E_176,F18_E_177,F19_E_181,F19_E_182,F20_E_186,F20_E_187,F21_E_191,F21_E_192,F22_E_196,F22_E_197,F23_E_201,F23_E_202,F24_E_206,F24_E_207,F25_E_211,F25_E_212,F26_E_216,F26_E_217,F27_E_221,F27_E_222,F28_E_225,F00_E_013,F00_E_014,F01_E_038,F01_E_039,F01_E_071,F02_E_074,F02_E_075,F03_E_079,F03_E_080,F04_E_084,F04_E_085,F05_E_089,F05_E_090,F06_E_094,F06_E_095,F07_E_099,F07_E_100,F08_E_104,F08_E_105,F09_E_109,F09_E_110,F10_E_114,F10_E_115,F11_E_119,F11_E_120,F12_E_124,F12_E_125,F13_E_129,F13_E_130,F14_E_134,F14_E_135,F15_E_139,F15_E_140,F18_E_174,F18_E_175,F19_E_179,F19_E_180,F20_E_184,F20_E_185,F21_E_189,F21_E_190,F22_E_194,F22_E_195,F23_E_199,F23_E_200,F24_E_204,F24_E_205,F25_E_209,F25_E_210,F26_E_214,F26_E_215,F27_E_219,F27_E_220,F28_E_224,S01_E_019,S01_E_045,S01_E_046,S02_E_011,S03_E_029,S01_E_018,S01_E_020,S01_E_023,S01_E_024,S01_E_025,S01_E_026,S01_E_047,S02_E_009,S02_E_010,S02_E_012,S03_E_030,S03_E_031,S03_E_032,S03_E_033,S03_E_034,F08_E_226,F08_E_227,F08_E_228,F08_E_229,F08_E_230,F08_E_231,F08_E_232,F08_E_233,F08_E_234,F08_E_235,F12_E_236,F12_E_237,F12_E_238,F12_E_239,F12_E_240,F12_E_241,F12_E_242,F12_E_243,F12_E_244,F12_E_245
26/06/2023,32.31,9806,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,1.91,0.93,1.9,2.57,13,18.5,13.7,1.1,3.7,0.9,17.1,13.9,1.0,0.0,0.0,37.2,6.0,9.0,0.1,0.8,2.4,0.3,18.6,48.6,27.0,49.2,13.9,40.6,35.3,47.7,54.0,19.0,0.0,4.2,14.0,0.0,151.0,144.0,51.0,9.0,13.0,9.0,5.8,5.1,9.6,7.7,4.6,7.2,42.7,40.8,16.8,50.2,34.1,45.3,35.5,32.2,36.1,16.0,441.4,447.9,750.0,1.1,1.1,236.6,235.0,45.5,38.8,2.1,6.3,24.8,44.5,47.8,51.0,323.6,185.8,201.4,132.8,168.5,140.0,140.7,139.2,113.4,155.3,126.3,129.0,137.8,67.6,132.0,206.1,145.7,118.6,146.2,151.0,219.1,169.0,210.0,169.8,221.7,201.0,69.3,7.0,29.0,27.0,0.0,0.0,60.0,7.0,11.0,15.0,7.0,12.0,11.0,11.0,8.0,19.0,8.0,13.0,6.0,13.0,7.0,13.0,8.0,15.0,11.0,13.0,7.0,27.0,9.0,11.0,8.0,13.0,9.0,19.0,7.0,15.0,10.0,11.0,8.0,11.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,10.0,11.0,26.0,21.0,9.0,9.0,30.0,39.0,2.0,116.7,54.0,3.0,0.0,19.0,2.0,76.0,27.0,64.0,17.0,61.0,14.0,72.0,17.0,27.0,51.0,42.0,46.0,95.0,45.0,55.0,43.0,100.0,46.0,41.0,68.0,44.0,48.0,43.0,53.0,45.0,52.0,46.0,55.0,62.0,17.0,76.0,18.0,63.0,15.0,71.0,18.0,82.0,12.0,82.0,23.0,49.0,52.0,50.0,94.0,87.0,14.0,37.0,21.0,0.0,58.0,2.0,2.0,56.0,0.0,78.0,26.0,0.0,0.0,0.0,6.0,14.0,4.0,50.0,63.0,188.0,227.0,2.7,0.4,2.1,0.0,15.2,7.8,5.5,5.7,0.0,0.9,37.5,35.7,40.7,0.0,18.6,6.3,4.7,5.4,0.9,0.5,35.3,26.4,43.9
27/06/2023,32.29,11602,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,3.03,0,1.9,2.57,13,18.2,13.6,1.1,4.1,1.0,18.0,14.0,1.0,0.0,0.0,37.3,6.0,10.0,0.1,0.4,3.5,0.2,20.1,64.0,57.6,64.9,15.3,69.9,56.5,56.7,56.0,22.0,0.0,4.6,18.0,0.0,213.0,205.0,56.0,10.0,13.0,10.0,5.8,4.9,9.4,8.1,5.1,7.1,42.7,43.7,16.8,50.1,34.2,45.2,35.3,33.7,34.2,16.0,446.3,453.0,762.0,1.1,1.1,245.9,244.0,51.9,45.7,2.1,5.8,25.6,51.1,53.0,57.0,415.3,230.3,232.0,180.2,210.3,218.2,183.6,210.6,174.1,208.9,191.4,192.1,202.0,79.5,192.3,270.2,215.6,177.0,212.1,213.3,251.9,212.0,236.1,240.2,264.7,252.0,86.4,7.0,29.0,26.0,0.0,0.0,60.0,3.0,10.0,15.0,8.0,15.0,11.0,13.0,9.0,19.0,8.0,13.0,6.0,13.0,7.0,12.0,9.0,16.0,11.0,13.0,8.0,28.0,10.0,13.0,8.0,15.0,10.0,20.0,7.0,17.0,11.0,13.0,8.0,12.0,7.0,10.0,12.0,10.0,8.0,11.0,8.0,8.0,10.0,25.0,21.0,9.0,10.0,30.0,39.0,2.0,115.6,55.0,2.0,0.0,20.0,18.0,75.0,24.0,65.0,19.0,62.0,15.0,75.0,20.0,28.0,51.0,52.0,47.0,101.0,46.0,54.0,44.0,101.0,46.0,42.0,65.0,49.0,49.0,48.0,56.0,49.0,54.0,47.0,60.0,67.0,14.0,83.0,19.0,65.0,18.0,75.0,11.0,87.0,14.0,82.0,20.0,52.0,49.0,50.0,93.0,90.0,13.0,41.0,22.0,0.0,71.0,1.0,1.0,54.0,0.0,79.0,37.0,0.0,0.0,0.0,3.9,14.0,4.0,49.0,62.9,197.0,227.0,2.7,0.3,8.1,0.0,17.6,7.8,5.0,5.8,0.0,1.1,62.3,61.0,61.9,0.0,20.5,6.2,4.7,5.7,1.3,1.4,60.4,54.8,53.3
28/06/2023,32.3,9588,0,0,0.37,0,171.04,161.95,43.86,63.1,108.51,94.45,3.03,0,1.9,2.57,13,17.8,14.0,5.7,3.0,1.0,15.0,14.2,2.8,0.1,3.0,37.6,6.0,9.0,0.1,0.5,2.8,0.4,15.7,45.0,33.7,46.1,11.0,39.4,32.4,36.7,49.0,24.0,0.0,4.1,15.0,0.0,151.0,129.0,66.0,10.0,15.0,9.0,5.5,5.0,8.3,7.3,4.4,6.9,42.7,41.6,16.8,50.4,34.3,45.2,35.1,30.9,29.1,15.9,451.9,458.1,772.0,1.1,1.1,129.5,122.2,47.8,41.8,2.1,5.6,25.5,49.0,50.7,54.9,286.6,175.1,187.4,124.4,163.8,144.0,135.1,124.3,120.8,152.2,129.6,126.8,119.0,59.4,128.7,205.3,150.4,107.4,137.8,133.6,197.0,148.9,151.0,118.3,191.0,192.0,90.7,7.0,29.0,27.0,0.0,0.0,59.0,7.0,11.0,15.0,7.0,12.0,11.0,11.0,9.0,20.0,8.0,13.0,6.0,12.0,7.0,13.0,9.0,19.0,11.0,13.0,8.0,27.0,9.0,12.0,8.0,14.0,10.0,19.0,7.0,16.0,11.0,13.0,8.0,12.0,7.0,10.0,8.0,8.0,8.0,11.0,8.0,9.0,11.0,26.0,22.0,8.0,9.0,30.0,39.0,2.0,117.3,54.0,2.0,0.0,18.0,18.0,75.0,30.0,64.0,23.0,60.0,15.0,75.0,24.0,30.0,57.0,45.0,50.0,92.0,49.0,51.0,57.0,98.0,55.0,39.0,74.0,42.0,63.0,41.0,60.0,46.0,59.0,45.0,67.0,63.0,18.0,80.0,21.0,62.0,22.0,72.0,15.0,82.0,16.0,80.0,27.0,49.0,60.0,47.0,91.0,84.0,18.0,40.0,21.0,0.1,67.0,2.0,1.0,55.0,0.0,76.0,49.0,0.0,0.0,0.0,3.6,14.0,4.0,48.0,63.0,191.0,227.0,2.7,0.3,6.1,0.0,13.0,7.8,5.3,6.3,0.0,0.7,38.0,29.3,31.7,0.0,15.6,6.1,4.7,5.5,1.3,0.5,37.0,27.8,38.7
29/06/2023,32.33,9240,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,1.64,1.12,1.9,2.57,13,18.0,18.2,1.1,3.0,0.9,17.4,14.0,1.0,4.7,0.1,37.6,7.0,10.0,0.1,0.3,4.0,0.2,16.0,32.6,22.8,43.6,11.0,31.3,28.1,40.5,49.0,17.0,0.0,4.2,15.0,0.0,125.0,121.0,51.0,10.0,13.0,9.0,5.6,5.1,8.0,7.3,4.6,6.9,42.7,41.3,16.8,50.2,34.3,45.2,35.1,31.9,33.5,16.0,449.3,455.8,766.0,1.1,1.1,198.6,193.3,48.7,40.0,2.1,6.4,27.0,48.3,31.7,54.7,295.7,167.7,187.1,126.3,147.5,136.7,121.4,122.9,101.6,147.8,110.9,122.5,124.3,57.1,123.0,202.3,141.9,109.1,119.0,127.3,197.1,145.9,145.2,126.6,216.5,181.0,85.0,7.0,30.0,26.0,0.0,0.0,60.0,3.0,11.0,16.0,7.0,12.0,11.0,12.0,8.0,20.0,8.0,12.0,6.0,11.0,7.0,13.0,8.0,15.0,12.0,13.0,8.0,28.0,9.0,12.0,9.0,11.0,10.0,19.0,8.0,18.0,11.0,12.0,6.0,12.0,8.0,10.0,8.0,9.0,9.0,11.0,8.0,9.0,11.0,27.0,21.0,8.0,10.0,30.0,40.0,2.0,117.3,53.0,3.0,0.0,19.0,22.0,74.0,25.0,64.0,18.0,62.0,12.0,72.0,19.0,28.0,50.0,44.0,45.0,94.0,46.0,50.0,45.0,99.0,46.0,40.0,61.0,43.0,53.0,43.0,49.0,47.0,48.0,43.0,60.0,63.0,15.0,79.0,20.0,62.0,19.0,73.0,13.0,82.0,11.0,82.0,21.0,49.0,56.0,49.0,74.0,91.0,14.0,36.0,22.0,0.3,56.0,1.0,1.0,62.0,0.0,78.0,48.0,0.0,0.0,0.0,10.8,14.0,5.0,55.0,63.0,194.0,228.0,2.7,0.4,2.6,0.1,14.4,7.8,5.4,5.7,0.0,0.9,31.4,30.1,36.2,0.0,16.0,6.0,4.6,5.5,0.9,0.6,32.5,36.5,29.9
30/06/2023,32.31,8912,0,0,0.37,0,171.04,161.95,43.86,63.1,108.51,94.45,0,2.22,1.9,2.57,12,17.3,20.1,1.1,3.0,1.0,15.6,14.0,1.0,6.6,0.0,37.6,6.0,9.0,0.1,1.2,3.0,0.2,15.5,34.0,22.1,49.6,8.9,31.3,24.2,39.1,50.0,18.0,0.0,3.9,13.0,0.0,132.0,115.0,57.0,9.0,16.0,9.0,5.6,5.1,8.6,7.0,4.6,7.3,42.7,40.9,16.8,50.2,34.3,45.2,35.2,32.3,32.9,15.9,458.9,465.3,785.0,1.1,1.1,141.6,133.9,33.1,28.2,2.2,5.9,27.8,32.7,35.1,38.0,253.1,153.9,177.2,122.6,140.4,119.1,102.2,119.2,100.9,137.3,113.0,123.8,119.2,52.8,115.2,190.0,133.2,111.4,126.9,129.0,183.7,142.8,125.1,109.5,174.6,177.0,92.1,7.0,29.0,27.0,0.0,0.0,60.0,12.0,10.0,13.0,8.0,10.0,11.0,9.0,9.0,15.0,8.0,11.0,6.0,11.0,7.0,10.0,9.0,13.0,11.0,12.0,7.0,26.0,10.0,11.0,8.0,10.0,10.0,15.0,7.0,14.0,15.0,10.0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,10.0,19.0,21.0,9.0,9.0,30.0,39.0,2.0,117.0,54.0,3.0,0.0,17.0,32.0,70.0,29.0,61.0,20.0,59.0,17.0,66.0,18.0,27.0,51.0,40.0,48.0,92.0,44.0,49.0,45.0,95.0,50.0,37.0,67.0,43.0,60.0,40.0,57.0,44.0,48.0,40.0,62.0,60.0,12.0,73.0,16.0,59.0,19.0,67.0,15.0,76.0,17.0,77.0,25.0,49.0,44.0,45.0,34.0,89.0,17.0,33.0,21.0,0.1,52.0,2.0,2.0,61.0,0.0,74.0,49.0,0.0,0.0,0.0,7.0,14.0,4.0,41.0,63.0,186.0,227.0,2.8,0.3,2.4,0.0,14.3,7.8,4.8,5.8,0.0,0.8,32.2,28.3,33.4,0.0,15.2,6.1,4.6,5.5,1.3,0.6,33.5,33.9,33.1
01/07/2023,32.34,8164,0,0,0.38,0,171.04,161.95,43.86,63.1,108.51,94.45,0,2.21,1.9,2.57,12,16.6,3.0,1.1,0.8,0.9,14.7,3.1,1.1,0.0,0.0,37.8,6.0,10.0,0.1,0.2,1.4,0.1,15.6,39.5,27.6,46.2,7.5,37.7,23.0,45.6,49.0,10.0,0.0,3.5,8.0,0.0,139.0,128.0,35.0,10.0,13.0,10.0,5.8,5.1,9.6,8.0,5.0,7.3,42.8,41.0,16.8,50.3,34.1,45.3,35.3,32.2,32.0,16.0,450.5,457.0,766.0,1.1,1.1,100.1,96.0,2.3,2.0,2.1,3.7,7.4,2.1,2.0,2.3,230.6,155.1,172.9,138.5,144.6,123.7,117.9,117.4,121.1,147.3,125.9,132.1,122.5,48.1,121.5,205.9,147.2,121.3,135.3,143.8,207.2,149.7,77.4,43.7,102.6,151.0,85.7,7.0,29.0,25.0,0.0,0.0,59.0,3.0,10.0,9.0,7.0,7.0,11.0,7.0,8.0,13.0,8.0,8.0,6.0,8.0,7.0,6.0,9.0,11.0,11.0,10.0,8.0,23.0,9.0,6.0,8.0,4.0,9.0,8.0,7.0,7.0,9.0,8.0,7.0,6.0,10.0,6.0,8.0,6.0,8.0,7.0,8.0,7.0,11.0,12.0,22.0,5.0,10.0,29.0,39.0,2.0,116.1,52.0,3.0,0.0,18.0,2.0,69.0,19.0,58.0,11.0,57.0,14.0,67.0,14.0,26.0,45.0,41.0,44.0,93.0,39.0,53.0,40.0,97.0,38.0,36.0,43.0,41.0,38.0,42.0,37.0,40.0,34.0,42.0,39.0,58.0,13.0,70.0,17.0,61.0,9.0,65.0,11.0,75.0,13.0,74.0,16.0,47.0,32.0,33.0,28.0,65.0,4.0,30.0,19.0,0.4,45.0,1.0,1.0,48.0,0.0,71.0,48.0,0.0,0.0,0.0,1.4,14.0,4.0,32.0,63.0,180.0,227.0,2.8,0.3,1.3,0.0,14.0,7.8,5.3,6.8,0.0,0.7,36.2,26.5,29.6,0.0,15.7,6.3,4.6,5.7,0.9,0.3,36.9,26.8,44.6
02/07/2023,32.33,8300,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,0,2.22,1.9,2.57,12,16.6,3.1,1.1,0.8,1.0,15.3,3.2,1.0,0.0,0.0,37.7,7.0,9.0,0.1,0.2,0.8,0.1,17.0,43.7,33.4,54.4,12.1,39.7,31.6,45.7,51.0,10.0,0.0,3.7,7.0,0.0,133.0,118.0,30.0,14.0,3.0,13.0,5.7,5.0,9.5,8.1,5.0,7.4,42.7,40.9,16.8,49.5,34.0,45.2,35.1,32.0,35.1,16.0,482.9,489.4,832.0,1.0,1.1,140.6,140.6,2.1,1.9,2.1,3.6,6.1,2.0,2.1,2.9,378.1,152.1,182.7,133.7,144.5,130.9,131.6,134.3,118.3,148.8,123.8,126.6,126.9,56.4,128.4,200.1,147.8,121.7,164.7,137.5,209.0,150.7,93.4,50.0,105.9,173.0,87.4,7.0,29.0,25.0,0.0,0.0,59.0,2.0,8.0,9.0,8.0,9.0,15.0,7.0,12.0,13.0,8.0,7.0,6.0,9.0,7.0,7.0,12.0,11.0,15.0,10.0,11.0,24.0,13.0,7.0,12.0,5.0,13.0,8.0,11.0,7.0,8.0,9.0,7.0,6.0,13.0,7.0,12.0,6.0,9.0,6.0,11.0,7.0,14.0,12.0,23.0,6.0,12.0,29.0,39.0,2.0,1.6,52.0,3.0,0.0,17.0,1.0,70.0,23.0,60.0,2.0,57.0,4.0,67.0,5.0,26.0,45.0,34.0,43.0,94.0,38.0,53.0,30.0,96.0,29.0,40.0,34.0,42.0,30.0,46.0,30.0,42.0,28.0,44.0,34.0,59.0,12.0,74.0,16.0,61.0,3.0,66.0,3.0,79.0,3.0,77.0,5.0,49.0,24.0,35.0,18.0,67.0,1.0,32.0,19.0,0.1,45.0,2.0,1.0,53.0,0.0,72.0,49.0,0.0,0.0,0.0,0.6,14.0,4.0,32.0,63.1,179.0,226.0,2.8,0.3,1.1,0.0,14.3,7.7,5.3,6.7,0.0,0.7,43.3,39.9,50.1,0.0,17.0,6.3,4.6,6.0,0.5,0.3,47.3,32.2,46.0
03/07/2023,32.32,9928,0,0,0.37,0,171.04,161.95,43.86,63.1,108.51,94.45,1.88,0.92,1.9,2.57,12,17.9,13.8,1.0,1.6,1.0,15.3,14.2,1.0,0.0,0.0,38.0,6.0,10.0,0.1,0.3,1.7,0.2,18.0,44.5,36.3,50.9,11.4,42.9,41.7,47.1,53.0,19.0,0.0,4.2,15.0,0.0,158.0,153.0,56.0,9.0,16.0,9.0,5.9,5.1,9.3,7.5,5.0,7.0,42.7,40.9,16.8,48.8,34.1,45.2,35.2,31.6,34.0,15.9,452.6,459.1,773.0,1.1,1.1,206.7,203.7,49.0,42.3,2.1,6.3,26.2,50.3,53.9,15.2,306.8,159.6,203.8,146.4,171.4,156.5,131.5,144.7,119.0,160.2,139.6,144.8,148.1,65.4,133.8,225.0,155.0,121.1,147.0,154.2,212.0,169.5,160.5,157.9,213.0,200.0,92.8,7.0,29.0,27.0,0.0,0.0,61.0,13.0,10.0,13.0,8.0,12.0,11.0,12.0,9.0,19.0,8.0,13.0,6.0,14.0,7.0,13.0,9.0,18.0,11.0,13.0,8.0,23.0,10.0,14.0,8.0,13.0,10.0,20.0,8.0,17.0,9.0,11.0,6.0,10.0,8.0,10.0,8.0,8.0,8.0,10.0,8.0,10.0,11.0,23.0,21.0,8.0,10.0,30.0,39.0,2.0,116.4,56.0,4.0,0.0,18.0,27.0,72.0,33.0,65.0,21.0,60.0,18.0,72.0,23.0,29.0,53.0,37.0,53.0,97.0,46.0,54.0,51.0,99.0,48.0,42.0,76.0,45.0,53.0,44.0,59.0,49.0,53.0,45.0,66.0,64.0,20.0,79.0,29.0,63.0,16.0,71.0,15.0,83.0,20.0,83.0,24.0,50.0,58.0,46.0,38.0,86.0,13.0,37.0,20.0,0.0,69.0,1.0,1.0,62.0,0.0,76.0,48.0,0.0,0.0,0.0,13.9,14.0,4.0,46.0,63.1,181.0,225.0,3.2,0.3,1.7,0.0,15.2,7.9,5.4,5.9,0.0,0.8,36.7,35.8,47.1,0.0,18.3,6.0,4.7,5.4,1.5,0.3,41.5,34.3,45.7
04/07/2023,32.32,9476,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,3.02,0,1.9,2.57,12,17.1,19.8,1.1,0.8,0.9,16.8,12.3,1.1,8.0,0.0,38.3,6.0,9.0,0.1,0.2,2.3,0.2,17.0,38.2,31.7,43.4,10.1,33.3,32.6,40.6,51.0,21.0,0.0,4.2,17.0,0.0,139.0,127.0,54.0,10.0,16.0,9.0,5.7,5.1,8.6,7.3,5.0,6.9,42.7,40.9,16.8,50.2,34.2,45.3,35.1,32.6,33.7,16.0,454.1,460.6,776.0,1.1,1.1,202.0,198.1,53.5,44.5,2.1,6.0,28.0,51.4,53.7,42.8,295.7,157.2,193.8,133.8,165.3,138.7,129.0,134.9,112.4,151.7,124.4,130.7,134.7,63.5,124.2,208.8,154.8,106.1,116.1,133.5,205.2,150.2,177.5,128.2,221.3,165.0,85.1,7.0,29.0,27.0,0.0,0.0,59.0,14.0,11.0,14.0,7.0,15.0,11.0,11.0,9.0,20.0,8.0,14.0,6.0,14.0,7.0,13.0,9.0,18.0,12.0,14.0,7.0,24.0,9.0,15.0,8.0,13.0,10.0,22.0,7.0,18.0,9.0,13.0,6.0,14.0,7.0,11.0,8.0,10.0,8.0,12.0,8.0,9.0,10.0,27.0,22.0,9.0,9.0,30.0,39.0,2.0,116.9,57.0,5.0,0.0,18.0,28.0,71.0,28.0,67.0,18.0,60.0,16.0,74.0,20.0,28.0,52.0,38.0,53.0,94.0,47.0,53.0,47.0,98.0,48.0,40.0,69.0,46.0,51.0,41.0,53.0,47.0,53.0,44.0,60.0,64.0,14.0,83.0,26.0,64.0,18.0,70.0,13.0,83.0,14.0,81.0,21.0,49.0,53.0,49.0,39.0,93.0,14.0,37.0,20.0,0.2,62.0,2.0,2.0,72.0,0.0,75.0,49.0,0.0,0.0,0.0,7.8,14.0,4.0,50.0,63.1,178.0,226.0,2.8,0.3,5.9,0.0,14.2,7.9,5.3,5.9,0.0,0.9,36.9,35.3,37.5,0.0,17.6,5.7,4.7,5.7,1.4,0.5,36.0,29.1,42.0
05/07/2023,32.34,9616,0,0,0.37,0,171.04,161.95,43.86,63.1,108.51,94.45,3.01,0,1.9,2.57,12,17.2,12.1,1.1,0.7,1.0,18.3,12.3,1.0,0.0,0.0,38.4,6.0,10.0,0.1,0.5,1.9,0.4,17.2,36.4,39.4,45.2,10.7,39.5,31.8,45.3,50.0,20.0,0.0,4.2,16.0,0.0,147.0,138.0,55.0,10.0,13.0,10.0,5.5,4.9,8.4,7.4,4.9,6.6,42.7,40.9,16.8,50.3,34.2,45.2,35.2,31.1,33.6,16.0,451.6,458.0,771.0,1.1,1.1,191.4,188.2,49.3,43.0,2.2,5.3,29.2,50.1,53.3,44.0,299.5,164.6,194.5,136.9,173.9,151.8,131.7,152.0,119.8,158.8,140.6,125.3,135.3,60.7,135.3,211.7,162.6,120.9,138.7,160.8,207.4,162.3,135.0,125.0,187.5,172.0,76.7,7.0,29.0,26.0,0.0,0.0,60.0,2.0,10.0,15.0,7.0,13.0,12.0,13.0,8.0,21.0,8.0,13.0,6.0,12.0,6.0,15.0,8.0,17.0,11.0,12.0,8.0,23.0,10.0,12.0,8.0,13.0,10.0,22.0,7.0,19.0,15.0,12.0,7.0,11.0,7.0,11.0,8.0,7.0,9.0,12.0,8.0,9.0,11.0,26.0,21.0,9.0,10.0,30.0,39.0,2.0,116.8,57.0,3.0,0.0,18.0,28.0,75.0,27.0,66.0,21.0,60.0,16.0,74.0,17.0,30.0,54.0,36.0,51.0,95.0,48.0,53.0,48.0,101.0,47.0,40.0,68.0,44.0,47.0,41.0,54.0,47.0,55.0,44.0,63.0,63.0,11.0,81.0,26.0,63.0,19.0,70.0,15.0,84.0,19.0,80.0,19.0,48.0,53.0,44.0,42.0,83.0,14.0,36.0,19.0,0.1,64.0,1.0,1.0,75.0,0.0,74.0,48.0,0.0,0.0,0.0,6.0,14.0,5.0,48.0,63.0,175.0,225.0,2.9,0.3,5.8,0.0,14.4,7.8,5.2,6.0,0.0,0.8,42.4,39.3,45.0,0.0,16.9,6.2,4.6,5.8,1.4,0.4,31.7,25.2,44.7
06/07/2023,32.31,9508,0,0,0.36,0,171.04,161.95,43.86,63.1,108.51,94.45,1.63,1.12,1.9,2.57,13,18.0,13.8,1.0,0.8,0.9,16.8,14.2,1.0,0.0,0.0,38.5,7.0,9.0,0.1,0.2,1.9,0.2,17.1,34.4,34.1,46.3,9.1,32.6,32.5,48.4,51.0,18.0,0.0,4.1,15.0,0.0,141.0,134.0,55.0,9.0,16.0,9.0,5.4,5.1,8.9,7.5,5.0,7.0,42.7,40.9,16.8,50.2,34.2,45.2,35.2,32.0,34.9,16.0,449.8,456.5,767.0,1.1,1.2,181.2,173.2,47.9,41.2,2.2,5.5,32.0,48.8,49.9,40.6,260.3,165.7,184.0,140.9,159.6,142.9,141.0,137.9,124.6,152.8,127.6,138.0,118.2,63.2,126.3,205.5,150.9,114.2,132.3,146.4,201.7,160.7,131.7,140.6,216.9,187.0,82.2,7.0,29.0,27.0,0.0,0.0,60.0,2.0,11.0,15.0,8.0,14.0,11.0,11.0,9.0,19.0,8.0,12.0,6.0,14.0,7.0,13.0,9.0,17.0,11.0,13.0,8.0,24.0,9.0,13.0,8.0,12.0,10.0,19.0,7.0,17.0,11.0,12.0,9.0,10.0,8.0,11.0,9.0,8.0,8.0,10.0,8.0,9.0,11.0,26.0,21.0,8.0,9.0,30.0,39.0,2.0,117.0,54.0,4.0,0.0,19.0,29.0,74.0,26.0,66.0,18.0,62.0,16.0,72.0,20.0,28.0,51.0,45.0,53.0,95.0,47.0,53.0,47.0,97.0,47.0,41.0,67.0,43.0,53.0,45.0,53.0,45.0,49.0,44.0,57.0,61.0,15.0,80.0,21.0,64.0,22.0,72.0,11.0,83.0,19.0,81.0,20.0,49.0,59.0,46.0,38.0,87.0,12.0,36.0,20.0,0.0,73.0,2.0,1.0,73.0,0.0,79.0,49.0,0.0,0.0,0.0,10.4,14.0,4.0,48.0,63.0,173.0,226.0,2.9,0.4,2.2,0.0,15.0,7.3,5.3,5.6,0.0,1.0,37.9,38.7,36.0,0.0,16.3,5.1,4.4,5.9,1.4,0.4,33.4,38.8,42.0
